,timestamp,category,state,customer,product,scaled_price,rating
773494,2018-01-17 16:32:19,6,22,4222,27950,-0.5014816830641656,1
774976,2018-04-10 00:17:56,6,22,58995,27950,-0.5010045363614908,0
777693,2018-04-16 14:34:36,6,22,92145,27950,-0.5010045363614908,0
778928,2018-03-22 14:12:26,6,22,88263,27950,-0.5014816830641656,0
779175,2018-01-27 20:56:12,6,22,89566,23012,-0.5014816830641656,1
780657,2018-08-23 00:20:45,6,22,23353,23012,-0.5010045363614908,1
786091,2018-05-13 11:30:52,6,22,21408,12286,0.5588443228798167,0
791278,2016-10-04 22:33:44,6,22,45571,27848,-0.4484653827669665,0
793254,2017-10-12 22:01:07,6,22,52199,2235,-0.47444336991259406,0
799429,2018-04-16 17:55:25,6,22,15350,28518,-0.3419556354698935,0
804572,2017-05-14 00:30:14,6,22,943,24903,-0.14044067804023963,1
805283,2017-09-04 16:39:25,6,22,39094,23622,-0.07687413398389792,1
805850,2017-11-09 16:02:26,6,22,28526,2875,-0.39491891946679536,0
806012,2018-05-06 23:39:58,6,22,91712,2875,-0.39491891946679536,0
807173,2018-03-16 09:38:56,6,22,20806,29526,-0.38431565940735557,1
809333,2018-02-07 11:48:20,6,22,16880,4650,-0.39491891946679536,1
809495,2018-01-14 16:38:22,6,22,22618,4650,-0.39491891946679536,0
810224,2017-11-27 16:38:04,6,22,53796,16453,-0.3154474853212939,0
811304,2018-02-22 08:25:27,6,22,61232,574,-0.3419556354698935,0
811547,2017-08-13 11:49:43,6,22,39218,487,0.32080113454539266,1
811736,2017-09-06 09:58:22,6,22,24160,24035,-0.5274596702097931,0
812060,2018-07-24 09:57:43,6,22,23689,2162,-0.5222110564803705,1
812384,2017-12-08 23:57:02,6,22,92179,27834,-0.4479352197639945,0
812546,2017-05-24 13:17:55,6,22,43892,10266,-0.5539678203583928,1
812816,2017-09-15 08:09:48,6,22,4669,24179,-0.5274596702097931,1
813113,2018-04-20 13:37:48,6,22,36367,31790,0.18773022079942292,1
813554,2018-02-15 21:07:57,6,22,79266,8170,-0.17808225125125096,1
814058,2017-11-17 19:46:08,6,22,76390,14097,-0.17808225125125096,0
832587,2018-05-28 20:21:30,6,20,48275,31901,-0.23640018157817,0
832696,2018-01-04 16:52:43,6,20,15187,31901,-0.23640018157817,0
835110,2018-01-04 16:52:43,6,22,15187,10634,-0.5306406482276251,0
845928,2018-05-12 10:17:50,6,8,34595,25586,-0.13254124929595698,0
846400,2018-01-05 11:18:10,6,8,49852,25586,0.002650316461900747,0
851592,2018-01-06 14:29:44,6,8,61261,25586,0.002650316461900747,0
854896,2017-12-07 09:22:20,6,8,3731,25586,0.02915846661050038,0
874871,2017-05-15 09:59:05,6,19,89507,4215,-0.5274596702097931,1
875765,2017-04-24 20:30:12,6,19,51102,4215,-0.5274596702097931,0
879639,2018-03-03 17:23:28,6,19,64236,3052,-0.4479882360642917,0
880831,2017-10-18 12:14:29,6,19,36094,9697,-0.5275126865100904,0
882619,2017-04-24 22:19:46,6,19,77417,9697,-0.5539678203583928,1
885599,2018-03-03 17:23:30,6,19,64236,26040,-0.4479882360642917,0
886195,2018-03-21 09:40:36,6,19,75431,31854,-0.42148008591569214,1
886493,2017-01-31 09:57:39,6,19,53254,21345,-0.6069841206555918,1
887387,2018-05-15 12:45:15,6,22,87672,20950,-0.024334980389373543,0
887597,2018-04-30 19:40:57,6,22,5265,5141,-0.024334980389373543,1
888227,2018-08-03 08:40:58,6,22,1376,5141,-0.024334980389373543,0
891167,2018-04-17 21:08:59,6,22,20519,22964,-0.23640018157817,0
891797,2018-03-30 21:23:47,6,22,43776,9591,-0.3954490824697674,0
892007,2018-04-25 21:06:51,6,22,91115,9591,-0.37424256235088776,0
893057,2018-04-17 21:08:59,6,22,20519,3596,-0.23640018157817,0
894317,2018-04-17 21:08:59,6,22,20519,28408,-0.23640018157817,0
895997,2018-05-06 19:35:03,6,22,41211,2889,-0.23640018157817,0
898749,2017-09-14 11:41:51,6,22,3165,16678,0.1882073675020977,1
900349,2018-05-16 09:44:37,6,22,34217,16678,0.0821747669076995,0
900549,2017-08-28 13:49:55,6,22,7669,16678,0.1882073675020977,0
900949,2017-11-04 14:02:54,6,22,17594,16678,0.1882073675020977,0
904549,2017-10-17 21:33:55,6,22,34274,16678,0.1882073675020977,0
906301,2017-08-23 23:14:12,6,15,81595,29214,-0.07735128068657265,0
906461,2018-02-26 22:45:04,6,15,6969,29214,-0.07735128068657265,0
907101,2017-06-12 17:48:05,6,15,60977,29811,-0.0768211176836007,0
907485,2017-10-25 13:43:39,6,15,30334,4586,-0.0768211176836007,1
908285,2017-11-02 00:31:05,6,15,12935,30077,-0.07735128068657265,0
908349,2017-06-12 17:48:05,6,15,60977,15331,-0.0768211176836007,0
908605,2018-02-24 23:18:14,6,15,3604,4587,-0.07735128068657265,1
908701,2018-01-01 23:22:57,6,15,1633,22168,-0.07735128068657265,1
909588,2017-01-31 14:38:27,6,16,23736,27430,1.195517073148881,1
912250,2017-05-30 12:05:05,6,16,64792,7772,3.581250586522841,0
915083,2017-01-05 13:37:27,6,15,36133,27737,-0.6075142836585637,1
916512,2018-02-25 12:32:30,6,22,69289,17459,0.240746521096622,1
918668,2018-05-10 22:19:03,6,22,257,17459,0.240746521096622,0
921818,2017-09-04 17:11:13,6,22,39571,2682,-0.31592463202396864,1
921980,2017-08-23 10:07:22,6,22,88816,2682,-0.31592463202396864,1
922574,2017-09-21 11:07:39,6,22,63522,2682,-0.31592463202396864,0
922952,2017-08-23 10:07:22,6,22,88816,157,-0.46437027285612625,1
923168,2017-09-12 20:38:12,6,22,83183,157,-0.46437027285612625,0
923276,2017-05-23 17:33:55,6,22,33087,157,-0.46437027285612625,0
923492,2017-12-03 15:43:02,6,22,85107,157,-0.46919475618317136,1
924468,2018-06-07 22:32:24,6,20,87223,11167,-0.40605234252920724,1
927650,2017-11-17 19:49:17,6,20,46800,16789,-0.3424327821725683,0
928908,2017-11-17 19:49:17,6,20,46800,31966,-0.3424327821725683,0
930462,2017-09-25 14:36:45,6,20,56882,19539,-0.2894164818753691,1
930758,2018-03-13 13:32:06,6,20,6969,23718,0.717893223771414,1
931276,2017-04-19 23:06:21,6,8,67385,3665,-0.4749735329155661,1
931944,2017-10-26 22:54:02,6,22,44337,13923,-0.607037136955889,0
932084,2017-05-24 13:17:55,6,22,43892,19619,-0.607037136955889,0
932280,2017-04-22 11:18:48,6,22,32425,18395,-0.54871920662897,1
932322,2018-01-23 23:20:35,6,22,13713,18395,-0.5010045363614908,0
932336,2018-06-19 14:35:25,6,22,10817,18395,-0.5010045363614908,0
932350,2018-05-17 16:42:45,6,22,54076,18395,-0.5010045363614908,1
932560,2017-07-09 20:01:59,6,22,54496,16942,-0.607037136955889,0
932602,2017-11-26 10:52:41,6,22,16944,17715,-0.2889393351726944,1
932882,2017-09-28 10:32:57,6,22,21007,28225,-0.5752273567775695,1
933204,2018-06-18 08:56:07,6,22,85153,15511,-0.2889393351726944,0
939167,2017-02-14 10:52:49,6,22,10969,1216,-0.4484653827669665,1
939227,2017-05-18 19:43:07,6,22,53317,1216,-0.4484653827669665,0
939527,2017-02-20 07:54:16,6,22,89702,28754,-0.3424327821725683,0
939947,2018-06-28 00:14:48,6,22,11987,25221,-0.5544979833613648,1
940067,2017-08-29 12:28:02,6,22,18686,26758,-0.4484653827669665,0
941391,2017-07-18 10:14:08,6,22,56011,21559,-0.5544979833613648,1
941593,2017-12-23 17:08:06,6,22,85910,6724,0.5323361727312171,1
946374,2018-08-12 22:27:39,6,22,72496,3194,-0.3207491153510138,1
954377,2018-08-25 16:48:02,6,22,79369,14154,-0.596911023599124,0
955080,2018-01-14 22:48:28,6,16,43711,2323,-0.3424327821725683,0
955247,2018-01-14 22:48:28,6,16,43711,2323,-0.3424327821725683,0
957646,2017-10-10 20:21:13,6,22,89918,7765,-0.34773441220228823,0
958564,2018-06-26 14:25:06,6,22,84857,24509,0.34677912169102026,0
960054,2018-08-07 12:29:39,6,22,20060,10638,0.240746521096622,0
963481,2018-06-08 21:53:39,6,22,49141,5399,0.18773022079942292,1
965301,2017-03-18 01:58:41,6,15,34894,10274,-0.13036758098377177,0
965469,2017-11-02 13:09:35,6,15,87853,5879,0.02921148291079753,0
969769,2018-04-11 14:15:32,6,15,18880,16328,-0.07735128068657265,1
970027,2017-09-24 09:31:11,6,15,32537,14764,0.02921148291079753,0
973237,2018-08-19 21:36:57,6,22,26940,22005,-0.4007507124994873,1
977371,2017-12-07 20:14:56,6,22,12004,25326,0.055189470056425126,1
987441,2018-02-28 13:40:34,6,22,49187,1293,-0.4007507124994873,1
988289,2018-04-26 20:11:31,6,22,17612,1293,-0.4007507124994873,0
990727,2018-08-17 16:27:14,6,22,1300,29815,-0.4007507124994873,1
993077,2018-04-19 07:59:55,6,22,88418,8100,-0.5884284155515721,1
993303,2017-06-14 19:49:48,6,15,21900,25151,-0.5014816830641656,1
993611,2017-11-24 09:09:48,6,15,7135,22007,-0.5014816830641656,1
993743,2017-03-29 09:17:02,6,15,57581,6648,-0.4855767929750059,0
997631,2018-06-17 22:24:52,6,22,46631,23136,-0.15634556812939937,0
998501,2018-07-24 16:50:04,6,8,87830,9423,-0.5704028734505244,1
999404,2017-07-07 09:14:09,6,4,36800,17936,-0.23587001857519804,1
1003447,2018-01-30 15:55:22,6,22,56741,12182,-0.3419556354698935,0
1005584,2017-05-12 14:48:10,6,22,87460,9627,-0.34365215707940383,1
1005740,2017-09-11 00:27:04,6,22,1174,9627,-0.3764162306630729,0
1006209,2018-01-14 22:48:28,6,22,43711,14021,-0.07735128068657265,0
1006614,2018-01-24 23:44:30,6,22,8020,11954,-0.07735128068657265,0
1006776,2017-07-20 10:34:12,6,22,78841,14413,-0.024334980389373543,1
1007181,2017-09-11 00:27:04,6,22,1174,24084,-0.024334980389373543,0
1007262,2018-05-19 11:16:55,6,22,45239,22398,9.142713503999325,1
1007316,2017-12-21 09:41:55,6,22,73918,13658,-0.024334980389373543,1
1007875,2017-08-03 19:04:35,6,16,85502,3868,0.08169762020502468,0
1008609,2017-09-04 11:26:38,6,22,45665,19503,-0.47237573420100326,1
1015545,2018-08-19 11:55:56,6,22,2066,7037,1.4696643619856975,1
1016043,2017-07-13 12:17:56,6,22,17497,9508,-0.024334980389373543,1
1016433,2017-09-11 19:55:17,6,22,69318,5848,0.02868131990782557,1
1016643,2017-11-16 21:22:57,6,22,86277,29839,-0.4585384798234343,1
1017963,2018-01-02 21:36:48,6,22,53492,19704,-0.20962694992808445,1
1020009,2017-03-17 18:43:55,6,15,61799,22635,0.1347139205022238,1
1020591,2016-10-05 17:21:29,6,22,18050,3065,-0.1351390480105197,0
1020885,2018-05-14 12:37:33,6,22,39134,23040,-0.529580322221681,1
1020900,2018-01-20 22:18:20,6,22,6107,16863,-0.48515266257262823,1
1030319,2018-08-09 15:53:34,6,16,91063,12745,-0.3954490824697674,0
1030499,2018-07-28 04:57:48,6,16,55613,7540,-0.3954490824697674,0
1030775,2018-05-15 08:31:26,6,8,86046,7526,-0.18815534830771882,1
1033284,2017-11-26 23:20:43,6,8,30308,27784,0.18773022079942292,0
1041204,2017-06-25 11:57:31,6,22,83874,26884,-0.453395898694606,1
1042587,2017-07-05 11:56:09,6,6,31355,2663,-0.41437590167586746,1
1042687,2017-09-22 11:41:58,6,6,42316,15056,0.25362948206884145,1
1042707,2017-09-06 19:21:53,6,6,19609,15056,0.25362948206884145,1
1043107,2017-05-01 17:42:25,6,6,1666,21672,-0.36894093232116787,0
1047305,2017-09-06 21:55:50,6,22,13318,10030,-0.18338388128097088,1
1048179,2017-05-06 15:43:19,6,22,32870,11235,-0.3954490824697674,1
1048198,2017-05-17 20:31:55,6,22,32870,8353,-0.3954490824697674,0
1054816,2017-08-22 17:12:58,6,15,59863,19753,-0.3737123993479157,1
1054920,2017-08-22 17:12:58,6,15,59863,622,-0.3737123993479157,1
1060156,2016-10-08 22:11:57,6,22,11691,23218,-0.21519366145929036,1
1069409,2018-04-16 00:18:05,20,22,3288,15267,0.34677912169102026,1
1076882,2018-04-30 02:41:36,20,22,38551,10086,0.38919216192877953,0
1078304,2017-08-11 13:13:58,20,22,5857,20798,-0.4749735329155661,1
1082277,2018-04-10 10:03:12,20,22,78621,155,-0.480275162945286,0
1083512,2018-05-03 06:11:22,20,22,74369,27323,-0.6017355069261692,1
1087455,2017-11-29 11:49:01,20,22,66868,28466,-0.310145855291574,0
1087536,2017-11-24 20:33:01,20,22,50954,28466,-0.310145855291574,1
1093343,2017-04-23 09:10:01,20,22,63402,25830,-0.39756973448165533,0
1094527,2017-11-16 23:39:03,20,22,34397,2666,-0.3424327821725683,1
1111175,2018-04-02 17:34:41,20,8,59034,8539,-0.18338388128097088,0
1111400,2018-07-14 10:12:51,20,8,9376,8539,-0.13036758098377177,0
1115249,2017-08-21 15:11:36,20,16,12524,10711,-0.4484653827669665,0
1120802,2017-07-15 18:44:39,20,22,76587,16595,0.3949709386611743,0
1122608,2017-11-18 11:47:13,20,22,55508,29192,1.2963010600138565,1
1123898,2017-10-25 18:31:28,20,22,14635,20690,-0.5544979833613648,0
1124416,2018-07-31 14:08:48,20,15,65054,28958,0.023856836580780468,1
1131697,2017-10-23 00:05:04,20,8,80951,2313,0.08169762020502468,0
1140408,2017-09-28 22:23:10,20,8,81210,2313,0.08169762020502468,1
1149710,2017-05-18 23:35:29,20,16,82331,3342,0.40027256869089417,0
1150194,2017-07-01 04:22:21,20,16,80997,27657,-0.39491891946679536,1
1152251,2017-05-24 00:13:29,20,22,49435,12298,0.055189470056425126,1
1152316,2017-05-24 00:13:29,20,22,49435,12298,0.055189470056425126,0
1152901,2017-03-16 10:03:18,20,16,44227,31634,-0.23587001857519804,0
1154687,2017-02-03 23:26:40,20,22,20541,13857,-0.5274596702097931,1
1155989,2018-04-15 20:48:28,20,22,56970,6539,-0.18290673457829615,1
1156997,2018-05-09 11:25:59,20,22,24845,30037,0.039761726669940205,0
1157823,2018-02-01 11:56:38,20,22,11958,30037,0.10868291705629905,0
1158327,2017-10-08 14:53:58,20,22,65051,12193,-0.02385783368669881,0
1158775,2017-11-17 19:46:08,20,22,76390,12193,0.02915846661050038,0
1159811,2017-04-26 12:18:53,20,22,45365,12193,0.02915846661050038,1
1160371,2017-09-20 23:02:46,20,22,60634,12997,-0.02385783368669881,1
1161505,2017-08-28 08:46:04,20,22,7669,25053,-0.12989043428109703,0
1161981,2017-07-31 10:38:27,20,22,44864,25053,-0.12989043428109703,0
1162303,2017-06-27 11:17:51,20,22,40496,5325,-0.12989043428109703,1
1162807,2017-08-18 13:12:10,20,22,52587,5325,-0.12989043428109703,1
1163297,2017-05-17 10:02:28,20,22,5509,5325,-0.12989043428109703,1
1164137,2017-11-11 19:20:10,20,22,20008,5196,0.10868291705629905,0
1164781,2017-07-27 14:13:03,20,22,104,13935,0.5593214695824915,1
1165677,2017-06-28 18:21:32,20,22,55204,30580,-0.2889393351726944,0
1166251,2018-02-11 10:30:45,20,22,65884,10318,-0.3260507453807337,0
1166447,2018-01-08 18:43:10,20,22,54276,22627,0.5593214695824915,1
1166545,2017-09-03 22:36:56,20,22,73507,22627,0.5593214695824915,0
1166699,2018-02-04 15:35:15,20,22,51811,22627,0.5593214695824915,0
1167133,2018-05-07 22:23:50,20,22,55494,12670,0.039761726669940205,0
1167189,2017-12-13 03:02:06,20,22,88113,12670,0.10868291705629905,0
1167385,2017-12-11 22:35:29,20,22,80022,19620,-0.12989043428109703,0
1167413,2017-12-30 13:43:48,20,22,18447,19620,-0.12989043428109703,0
1167483,2017-06-05 22:26:58,20,22,48364,19620,-0.12989043428109703,1
1167595,2017-05-16 22:52:41,20,22,60742,29060,0.40027256869089417,0
1167651,2017-07-01 22:03:10,20,22,22818,29060,0.40027256869089417,1
1167665,2018-02-22 17:20:43,20,22,53437,29060,0.4532888689880933,1
1168673,2017-03-10 08:10:58,20,22,79553,19792,0.5063051692852923,1
1169177,2017-05-24 23:20:57,20,22,40594,23075,0.5063051692852923,1
1169275,2017-08-10 18:16:59,20,22,16540,23075,0.5063051692852923,1
1169457,2017-05-09 18:31:27,20,22,88074,15771,-0.3260507453807337,1
1169835,2017-08-02 15:34:56,20,22,88490,15260,0.02915846661050038,0
1170073,2017-07-04 23:05:45,20,22,69415,21552,-0.5911322468667293,0
1173734,2018-01-01 13:06:57,20,15,51290,24436,-0.2889393351726944,0
1173829,2018-03-29 10:02:34,20,15,67603,24436,-0.2889393351726944,0
1174166,2018-07-30 19:58:23,20,19,69327,29576,-0.16959964320369914,0
1174733,2017-08-01 07:48:50,20,22,55692,7841,-0.4479352197639945,0
1174865,2017-08-01 07:48:50,20,22,55692,14314,-0.4479352197639945,0
1176822,2017-10-27 13:13:07,20,22,26485,16322,0.02390985288107762,1
1177650,2018-08-14 18:22:47,20,22,46485,32120,-0.3424327821725683,1
1179066,2017-10-09 12:34:39,20,22,74369,2120,0.7709095240686131,1
1181160,2018-03-22 15:26:05,20,22,4271,2898,0.24122366779929683,1
1182213,2018-03-07 10:27:14,20,22,65169,2898,0.2783350780073362,0
1184085,2018-04-21 12:11:02,20,22,40082,2898,0.24122366779929683,0
1185411,2017-08-02 04:26:49,20,22,87762,8676,0.05566661675909994,1
1188530,2017-08-07 21:35:22,20,22,89460,27853,-0.19350999463773597,0
1190690,2017-08-05 19:14:48,20,22,56805,3070,-0.5195072251652133,1
1192037,2018-02-21 22:21:26,20,15,63467,28958,0.10560797163906144,1
1192874,2018-04-10 08:17:31,20,15,78742,26846,-0.1351390480105197,0
1192952,2018-02-20 08:24:03,20,15,78742,26846,-0.1351390480105197,0
1194932,2017-09-08 16:38:15,20,22,18397,28466,-0.13036758098377177,1
1196237,2017-09-22 12:22:40,20,22,60254,29345,-0.5964338768964492,1
1196263,2017-12-06 17:02:24,20,22,45270,29345,-0.5964338768964492,1
1196367,2017-04-05 17:58:27,20,22,79110,29345,-0.5964338768964492,1
1196393,2017-08-27 13:05:04,20,22,38886,29345,-0.5805289868072895,1
1196705,2017-10-27 12:03:58,20,22,43092,23400,-0.5964338768964492,1
1197604,2017-07-02 15:00:51,20,22,45723,27086,-0.421957232618367,0
1197874,2017-08-20 21:29:43,20,22,85177,27086,-0.4007507124994873,0
1198864,2017-05-24 11:39:16,20,22,52930,24728,-0.41665560258864703,1
1200169,2017-10-07 15:27:15,20,22,89038,10809,-0.41665560258864703,1
1200394,2017-08-02 19:58:33,20,22,41816,24213,-0.4007507124994873,1
1200709,2017-08-22 10:14:07,20,22,26415,16117,-0.34773441220228823,1
1201699,2017-08-05 16:59:05,20,22,48546,8451,-0.34773441220228823,1
1202869,2017-05-16 11:27:08,20,22,83933,3514,-0.2894164818753691,0
1202914,2017-08-22 10:14:07,20,22,26415,28472,-0.3954490824697674,1
1203049,2017-07-06 16:33:09,20,22,86666,7055,-0.029636610419093455,0
1203139,2017-07-12 12:04:28,20,22,32128,8596,-0.3636393022914479,1
1203229,2017-07-11 17:30:25,20,22,40252,31753,-0.024334980389373543,0
1204498,2018-06-12 15:58:03,20,15,2712,23029,-0.12989043428109703,0
1206511,2018-01-06 20:03:11,20,22,52686,20508,-0.4378621227075267,0
1210611,2018-05-16 09:39:07,20,22,31383,28023,0.4532888689880933,1
1211891,2018-04-10 18:30:50,20,22,11919,28023,0.47985003543699,1
1212251,2018-01-25 13:32:19,20,22,85812,28023,0.47985003543699,1
1212571,2018-05-02 15:56:29,20,22,54773,29229,0.7183703704740889,1
1215571,2018-05-16 17:20:08,20,20,14214,9466,-0.19361602723833035,0
1218194,2018-05-18 15:58:03,20,19,74647,24612,0.17230247741293797,1
1218870,2017-10-29 23:44:13,20,19,1812,32053,0.6648769234742149,0
1219780,2017-09-21 21:32:08,20,19,41872,32053,0.6648769234742149,1
1229578,2017-09-13 14:55:27,20,19,78057,10582,0.3950239549614714,1
1233607,2017-12-15 13:07:21,20,19,11812,10582,0.3950239549614714,0
1240717,2017-11-04 14:02:54,20,19,17594,8366,0.3950239549614714,1
1252330,2017-06-26 17:43:29,20,19,25664,17313,0.12994245347547584,0
1258573,2018-01-06 14:29:44,20,22,61261,23884,-0.55402083665869,0
1258729,2018-06-04 19:07:48,20,22,27164,1000,-0.038278267367536964,0
1259187,2018-01-08 12:50:22,20,22,54569,28537,-0.5332914632424851,0
1259322,2018-05-22 09:51:07,20,13,31621,20475,0.34677912169102026,1
1259595,2018-03-24 01:03:53,20,20,31453,4994,0.8191543573390644,0
1259995,2018-06-14 11:35:32,20,22,93339,26691,4.712671451165367,1
1260502,2018-02-23 14:34:34,20,22,93339,21914,-0.28305452583970525,1
1263206,2017-06-11 17:09:52,20,22,75464,12103,2.3725319560469984,1
1266026,2017-11-02 16:15:27,20,22,26015,12103,2.573993897176355,0
1268569,2017-12-02 20:24:39,20,22,72288,16918,-0.5327613002395131,0
1268609,2018-03-26 19:05:56,20,22,26929,30765,-0.5327613002395131,1
1269520,2017-11-15 07:52:22,20,22,31055,17409,-0.5222110564803705,1
1279146,2017-05-11 16:36:32,20,8,54969,15942,-0.3424327821725683,1
1290546,2017-05-06 17:54:59,20,8,72080,6289,-0.31592463202396864,1
1297746,2018-06-25 10:41:24,20,8,80463,6289,-0.2841148518456492,1
1308034,2017-12-20 19:20:25,20,20,27778,12039,-0.5274596702097931,0
1309815,2017-10-18 17:51:17,20,22,59763,10482,0.08169762020502468,1
1314096,2017-01-15 10:14:31,20,16,22963,28338,-0.4537670127966864,1
1320977,2017-09-18 00:18:29,20,6,66272,30245,-0.324248191170629,1
1321017,2017-04-26 11:02:54,20,6,78655,28856,-0.3189465611409091,1
1321077,2017-04-10 22:31:06,20,6,76644,30906,-0.2924384109923095,0
1321305,2017-07-31 23:06:40,20,22,81758,20212,-0.4373319597045547,1
1322981,2017-01-20 11:12:25,20,19,26307,28037,2.512494988831604,0
1323639,2017-11-23 14:43:38,20,19,9511,16970,-0.029106447416121495,0
1324579,2017-03-01 15:17:51,20,19,75057,25556,0.18401907977861887,0
1324861,2017-09-07 09:32:18,20,19,62957,4168,0.17977777575484305,1
1327843,2018-01-16 07:02:55,20,20,8308,32040,-0.13036758098377177,0
1331360,2018-05-18 10:33:52,20,4,64115,18433,-0.480275162945286,0
1332384,2017-06-06 21:40:11,20,22,34713,13744,-0.2459431156316659,0
1338628,2017-03-27 08:24:53,20,8,18999,19615,-0.236135100076684,1
1339444,2018-08-11 11:01:19,20,22,8075,4014,-0.5301104852246531,1
1341547,2018-01-04 22:57:13,20,20,50283,23281,2.8920916989595495,1
1341927,2018-01-03 23:02:08,20,8,9655,1112,-0.2894164818753691,1
1351522,2017-10-22 07:28:15,65,22,60316,8925,-0.4574781538174903,1
1352264,2018-07-24 17:28:41,65,22,26407,9130,0.17765712374295506,0
1353016,2017-12-21 09:01:00,65,22,7279,10654,-0.4532368497937144,0
1356594,2017-07-16 12:04:19,65,22,90951,21127,0.2889913543670732,0
1357774,2017-09-17 18:22:18,65,22,80454,27060,0.5540728558530688,0
1362184,2018-02-04 20:33:50,65,22,12597,9592,0.4533418852883904,0
1362236,2018-02-15 19:47:55,65,22,76662,9592,0.4533418852883904,1
1366066,2017-07-05 19:01:10,65,20,11276,25938,-0.2894164818753691,1
1367483,2017-04-26 19:25:47,65,20,57836,21917,-0.2894164818753691,1
